imdbID,languages
15199020,Persian
11696860,English
16393910,German
14261464,English
15856946,Greek
15535524,Japanese
15535524,English
11275008,English
14670172,Spanish
15856106,Italian
15458076,English
15475754,German
15090190,English
14857150,English
13392734,Hindi
16752122,English
14261152,English
14142936,Kannada
16746526,English
7570684,English
4056572,English
14615434,English
15302266,Bengali
12338412,English
12338412,Spanish
14446024,German
15473920,Tamil
16161256,French
14399862,English
14555726,English
15614354,English
16481542,English
15613750,Ukrainian
14182544,English
16425206,English
15528482,Portuguese
15167182,German
16270046,French
15090606,English
15397692,English
16311360,German
16311360,Polish
13205842,English
14357848,German
16233454,English
14348410,Portuguese
17050596,English
15501790,Bengali
14644694,English
17275454,English
14503372,English
15560624,English
15433988,English
16232730,Korean
13836910,French
13836910,English
12293048,English
14242598,English
15011572,English
14723488,English
15754972,English
13859968,Italian
12206006,French
15801716,Japanese
14045434,German
12215740,English
15511518,Bengali
14871436,English
15434494,Hindi
15170746,English
10916844,Hindi
14913450,Portuguese
15091106,English
15400172,English
14470574,Hungarian
15112480,Hungarian
15341332,Italian
16378530,English
13973418,Punjabi
13812568,French
11472904,English
10396036,English
15545816,English
16377282,English
16258060,Spanish
15348408,Japanese
14925290,English
16175036,Czech
15335646,Urdu
5772078,English
13116476,English
15416592,English
10726872,Hungarian
14625324,Japanese
13045576,English
13226468,English
10867178,Bengali
14849634,English
14587208,Spanish
14008238,English
15026646,English
13834364,English
16901008,English
13394142,Romanian
15005578,English
16403170,Spanish
14498988,English
14867038,French
16247184,English
13504594,English
14303972,Italian
14827980,English
15244784,Spanish
15617750,Greek
14894952,English
12875044,English
12875044,Hindi
13854150,Italian
14981422,English
10644276,English
11024260,Marathi
16112452,English
15215432,Spanish
15825410,Oriya
14168684,English
15404412,English
12098370,English
13928142,Swedish
15276064,German
14694032,Bengali
14764486,Italian
14172570,English
14235530,English
14977330,English
14444780,English
14961374,English
15056608,French
14146576,English
8411678,English
15845602,English
15416638,German
11049364,English
13673110,Portuguese
15416738,Indonesian
14898124,English
14760770,French
16737114,Russian
15609674,English
15132048,Bengali
13434452,German
16176434,English
15791528,English
15096446,Mandarin
15677268,English
13192964,English
14993710,English
15826150,German
15176374,Tamil
10656034,Serbian
15766004,Italian
16448524,Portuguese
15140098,English
14332614,Greek
14201038,English
12467200,English
12467200,German
13821750,Catalan
13690722,Kannada
14522236,German
10833548,German
11742154,English
3465054,English
16756396,English
13985768,English
15434544,English
16606588,English
13948480,Russian
14534872,English
14818122,English
14630868,German
14823128,Spanish
16410476,English
13881696,Georgian
15672186,English
13853896,English
13269448,English
14192698,English
14467678,English
16968472,Japanese
14578308,English
14506326,English
16058982,German
14341654,German
14320102,English
15004632,French
15575422,Spanish
10637398,English
16117544,English
16175096,Italian
16175096,German
16175096,English
16316564,English
12825932,English
14982696,Korean
15387558,Hindi
17348984,Spanish
14606170,English
15090038,English
14283446,English
17677122,English
14845498,French
9686308,Kannada
8723202,English
14592902,Arabic
14471120,English
13392592,English
13260984,English
14375256,English
15102742,English
15385940,English
15462482,English
15390080,Catalan
15672224,English
14967800,English
14081690,English
13080536,English
15079898,Afrikaans
11925814,English
15460360,Mandarin
12981276,Arabic
12767760,English
15686434,English
11075958,English
14527882,English
16432910,English
15102858,Italian
13863886,English
12244176,English
13198070,English
9365762,Italian
9365762,Dutch
9365762,Occitan
9365762,Albanian
15700242,Telugu
15228082,English
15267876,Italian
13859828,Italian
4289332,English
15382106,Italian
15047352,German
15535422,Bengali
15411608,Hindi
14769330,English
12295402,English
15672808,English
14675472,English
14860542,Spanish
15548078,English
10592842,English
16295558,Portuguese
14427206,German
14859020,English
16101588,English
15046690,English
13710264,English
10791784,English
15558166,Hindi
12564728,English
14747872,Tamil
13950386,English
15191586,Russian
14278896,English
16793602,Mandarin
14742080,Tamil
14892662,English
14102408,English
14339878,Greek
15073122,German
14330120,English
17052546,English
13691780,English
16167164,Portuguese
15192644,English
8599028,Russian
13039034,Spanish
15128568,German
14219824,Spanish
16142312,Oriya
14188276,Hindi
13943332,Spanish
15302814,Malayalam
14716290,Malayalam
13147614,English
13147614,Spanish
14840248,Marathi
15350828,German
15458554,Malayalam
17074764,English
15689458,Korean
16425676,French
13376018,Russian
14878986,English
15319284,German
15470024,English
14176266,Hindi
15815442,French
15211394,Kannada
14742782,French
15438788,English
16539318,Italian
13070594,English
14540312,German
14510904,English
15541268,Spanish
16157716,English
16174862,English
14292094,Japanese
14445114,Spanish
14676376,Spanish
15286702,English
15019370,German
14375602,Bengali
10289564,Kannada
12250680,English
15079828,English
14142962,Kannada
12711084,English
16377774,English
18246420,Spanish
13492158,English
10588912,Spanish
17078590,English
14667908,Spanish
13448590,English
14072200,German
14072200,French
16274820,Hindi
13749756,English
14839946,French
14687104,English
10690234,English
14839592,Telugu
14696622,Spanish
13809984,English
15660150,English
15588174,English
11604572,Kannada
12624828,English
15134120,English
16118780,Italian
13704454,English
14576826,Japanese
14036890,Cantonese
14781302,Kannada
13611908,English
14817912,Hindi
10679978,English
14206836,English
12683066,Burmese
15247922,Bengali
15320366,English
14625248,English
14554404,English
14779404,Spanish
14532154,Marathi
13462826,English
15540810,English
14326620,English
15528370,Telugu
14413570,English
16024964,English
16430548,Korean
15655864,Spanish
15806992,French
11364144,English
14084840,German
10984300,English
16982696,Spanish
16982696,English
15007086,Italian
13912926,Malayalam
16059734,German
14108826,English
15185206,English
14925154,Spanish
13993394,Bengali
13124380,English
16266546,English
14252184,English
15110662,Cantonese
15110662,Chinese
15110662,English
11167416,French
13238460,English
14515730,English
17506778,English
13808350,English
15824982,Russian
15716716,Oriya
16220438,English
12063958,English
13466780,English
13201882,Italian
15458120,English
15688752,Dutch
11603890,Kannada
15029818,English
14531990,German
14531990,English
16380148,Korean
14824796,English
14830608,German
16969270,English
15399122,Hindi
15624100,Sinhala
15624100,English
16271696,English
14764320,English
15094406,English
14173742,English
15542188,German
16290620,Italian
14330504,Portuguese
11736558,English
18088800,Japanese
13758516,Turkish
16317908,Portuguese
14900062,French
16821496,Chinese
14489684,English
14728646,Bengali
14894334,German
15083208,English
15083208,Cree
9395776,Hindi
13241100,Malay
13241100,English
14083942,English
14327838,English
14746266,English
15135204,Telugu
11602306,English
16277296,English
11714398,English
15029828,English
14612808,German
15109592,Chinese
14252950,English
15426110,Ukrainian
11459450,Chinese
15514694,Italian
14081776,English
14173920,German
14081214,English
11752948,English
14894798,English
14129728,Spanish
15417220,English
11723258,English
11558902,English
15151020,Telugu
13396180,English
14176554,English
15100676,Ukrainian
14326394,English
14378452,German
15239672,Slovenian
14293332,English
11943672,English
14934448,German
15717306,English
14541126,Hindi
15750470,English
16414004,Japanese
16259486,English
15264770,English
15144564,Punjabi
17492064,English
14908942,English
15215516,English
14443510,English
13815272,English
12949560,English
15035272,Spanish
14914740,English
14359144,German
16167272,English
14688074,English
14842086,English
13051728,French
13051728,Bengali
13051728,English
14521768,German
14258142,English
5763720,English
15433884,English
12448288,Malayalam
14613212,German
15607398,Bengali
13760046,English
13760046,Vietnamese
14702910,English
15909982,Japanese
15348412,Japanese
15714722,English
15141122,English
14779478,Mandarin
15071862,English
15101050,French
14906030,English
14495814,Telugu
13877906,English
14951704,English
14253052,French
16023790,English
15104208,English
14552060,Norwegian
13498762,English
14723252,Italian
16734312,Italian
16734312,English
6935728,English
13848350,English
15163868,English
13056568,English
14534912,English
17245804,English
14143742,Bengali
13780164,German
13847872,English
15103026,German
14897226,Nepali
17320866,English
15360520,English
14329522,English
16077136,English
14422290,English
15055500,English
16124402,Russian
14081760,English
15004812,English
14259796,English
8119092,English
16114484,Portuguese
14261200,English
12195182,German
15816024,English
16449298,Russian
13105734,English
14081802,English
14563386,English
13860040,Italian
13860040,English
14529172,English
14555730,English
12867632,English
15863332,Mandarin
16236072,English
14281976,English
14266310,English
14266310,Spanish
14143294,Bengali
14327918,English
14272136,Spanish
14250464,Swedish
14555736,English
15698872,English
14327802,English
16059654,German
13935564,Italian
14130464,English
10016454,English
14595394,Swedish
9436946,Sinhala
15348330,Japanese
16752530,English
15875768,French
17278128,English
16113038,German
5874012,Dutch
5874012,English
14129876,German
14731598,Russian
13820348,Italian
15121790,English
10980818,English
15662646,Spanish
14877604,English
14612266,German
14364768,English
14742074,Tamil
13905056,German
14465550,English
16120568,English
15895606,English
14773824,Marathi
14329536,English
16385580,French
10798824,Kannada
16979594,Japanese
15469744,German
14701734,English
15057232,Italian
15275084,English
14747832,German
14081394,English
15127988,Japanese
15197452,English
15772466,German
13769762,Dutch
15304068,English
14051728,Indonesian
14177144,English
13308098,English
13598020,English
14361396,English
14597442,Russian
15393226,French
16413290,Japanese
15672324,English
14177548,Marathi
14033208,English
15450454,Swiss German
15421468,Spanish
14746168,English
16316826,English
16138328,Spanish
14224368,Dutch
12950730,Spanish
12471198,Hindi
12471198,Telugu
15164036,German
11692362,Hindi
14253180,Finnish
14253180,Hungarian
14253180,English
14130640,Japanese
14130640,English
14130640,Spanish
14130640,Korean
14130640,French
15140468,English
16117294,English
11285994,English
16698032,English
14695020,English
16480822,English
14257534,English
15905566,English
14757054,Hindi
15221910,Spanish
16528370,Swedish
13281756,English
15222328,English
14081432,English
14183060,English
13918342,English
14081792,English
14364982,English
14207514,English
14329704,English
13866254,German
12572368,Spanish
14314418,French
11444640,English
14246378,English
13773786,English
15072348,Spanish
11832362,Korean
11832362,Japanese
15043140,English
14264860,Italian
14809052,Catalan
14960662,None
14960662,Malay
14960662,English
15134164,English
11651772,Kannada
16244328,Spanish
14214940,English
14109158,English
14878720,English
14653434,German
14759982,Greek
16282990,English
17679720,English
14920262,English
11633066,English
13282114,English
14170136,English
14469906,English
15114170,Hindi
12252322,Bhojpuri
11454924,Arabic
14081276,English
15825446,Spanish
12235850,Kurdish
14318582,French
14479974,Spanish
13996494,Greek
13640314,English
15079980,Tamil
14467672,English
13853100,Italian
13937700,English
15964480,English
15027860,English
15361670,German
12661406,Portuguese
14558586,English
14655572,English
13960802,English
12305386,Czech
13435054,French
14442632,Italian
16088576,English
14747890,Tamil
14135890,English
13730746,English
15062786,English
10915148,English
15102092,English
16267426,Finnish
16267426,Swedish
14458542,Hindi
14326430,English
14312344,Nepali
11651968,Kannada
14604286,English
15976760,English
14700482,English
15127602,Spanish
13860070,German
13860070,Italian
13860070,English
12689886,English
5539478,English
5539478,Chinese
14781250,French
14781250,Italian
14781250,English
14623966,English
15274056,English
12605734,Italian
15350956,English
14946556,English
13137268,Spanish
14846310,English
16742042,English
13304866,Italian
15186184,Spanish
15313506,Marathi
15310462,English
10805098,English
15445268,English
14143026,Kannada
14081338,English
11868368,Spanish
14371984,English
14173714,English
14499958,English
14325528,Spanish
11511432,English
8442126,English
15761654,Portuguese
12371860,English
15057156,Kannada
12452484,English
14419336,English
11877266,English
15767772,English
11714256,English
15151502,Tamil
15208340,German
14865530,English
14333364,English
16044236,English
14024950,English
14329330,English
14081488,English
14896508,Nepali
15762462,English
11133360,Hindi
14896314,Nepali
14695576,German
14087340,English
11273582,English
14741820,Tamil
16897764,English
12372446,Portuguese
16282364,English
15343850,Hindi
16290792,German
15834132,Oriya
14459090,English
15417206,English
11678872,English
16087900,Portuguese
14469908,Divehi
13649120,Assamese
15268030,English
13859216,German
14365114,English
14690772,English
13153566,English
14734880,Russian
14809660,Hindi
12078092,English
12319206,Chinese
12319206,Mandarin
14821292,Bhojpuri
11242178,English
14081824,English
16116298,English
16161074,English
5948022,English
13722382,English
13598640,English
14371308,Finnish
16158466,French
15211358,English
14675296,English
15477622,German
12784044,Portuguese
13735244,English
14222990,English
11006110,English
15599356,English
12951514,Spanish
13652912,Persian
16709586,English
15191012,German
16250364,English
11604554,Kannada
16393608,German
14714814,English
14477730,Spanish
15346418,English
14189562,English
13498846,English
14901296,German
14901296,Hungarian
13634638,English
16673692,German
14625238,Spanish
15722990,Oriya
12348340,Bhojpuri
14749968,English
14625366,Oriya
14136546,English
15497172,English
15298288,Korean
14275570,Bhojpuri
16344196,English
14603948,English
15121810,French
12397202,Hindi
13623130,English
15574568,English
13823814,English
14518436,French
16808128,English
13761226,English
14504590,Nepali
14599502,Russian
12182532,German
15894430,Manipuri
15614892,English
16280304,English
13913756,Korean
16311746,Spanish
14587006,English
15742992,Mandarin
14562004,Telugu
14050764,English
15866580,French
9281402,English
15319696,English
15066206,Arabic
14929874,English
7893978,English
14490616,Greek
17632830,Turkish
14906854,English
14071768,Bengali
16269968,German
17514146,Hindi
16172320,English
16427598,Spanish
14884024,English
15751484,French
14687388,Korean
14935840,French
13742638,English
13879100,Tamil
13879100,Malayalam
15895372,English
14408010,English
16476642,English
14567362,English
14928268,English
14928268,Mandarin
18075702,English
15110144,Chinese
14333052,Greek
13716174,English
13866184,Italian
15806788,English
14708938,English
16444694,English
15655176,Japanese
10592946,English
15574218,English
16347474,English
7965876,English
14477856,Spanish
16425894,English
16435174,English
14850008,English
15147832,German
13657256,English
13783636,Japanese
16549468,English
14832738,English
11671832,Spanish
3828494,Italian
3828494,English
14867168,English
14731926,English
6521478,English
14889016,French
14746170,English
16114378,English
16496016,Hindi
13921948,Spanish
13232618,English
14057310,English
14107224,English
14591464,English
16710774,English
13855532,Italian
5739466,English
15809556,English
14641646,Hungarian
14807610,English
15294352,English
15685120,English
13683076,Hindi
14936646,English
14329336,English
16047946,English
12067562,English
15103200,English
15133058,English
15197174,Spanish
15476514,English
14675114,English
15121386,Dutch
15779138,Catalan
13861442,English
12867740,Chinese
12867740,Malay
12867740,English
14279214,English
7558320,English
7558320,Spanish
13854640,English
13854640,Italian
13854640,German
15743670,Italian
11718134,English
14326002,English
14867256,English
12866828,English
14422304,English
12850296,English
13860012,Italian
14442702,English
14159198,Telugu
16043032,Hindi
11821342,Italian
11821342,English
11821342,Spanish
11821342,Polish
15464918,German
16728000,French
12762784,English
15234390,Turkmen
13863428,English
14954346,English
14746282,English
14931078,French
15451882,Spanish
15094334,English
14009552,Telugu
10990292,English
8895010,English
15127202,Spanish
16976550,English
15227734,English
16306266,English
13795944,Italian
16257606,English
14988574,Ukrainian
13281888,English
4697126,English
13856620,English
13853560,Gujarati
16296892,French
13711546,Spanish
15487848,Chinese
12861980,Filipino
16348970,English
15983830,German
14589202,Bengali
16951674,Portuguese
15034578,English
14081666,English
15420366,French
13360774,English
14700276,German
14919306,English
4814910,French
15824318,Danish
15824318,Finnish
15089894,English
15104694,Malayalam
12313210,English
12313210,French
12313210,Russian
15230032,English
13841254,English
14976500,English
9174000,English
14932380,Malayalam
14328334,Filipino
14741810,English
15263304,English
13141234,Spanish
13141234,English
17050718,English
15392302,English
15891242,Japanese
15146482,English
16384288,English
16425674,French
14789870,English
13758662,English
13964624,English
14773562,Bengali
14807602,English
13598760,Portuguese
15134996,Italian
15679958,English
13581572,English
8222430,Spanish
14163730,English
14898616,English
14773944,Kannada
14851760,English
14851760,Chinese
13299748,Portuguese
17889470,English
14877756,English
14175642,English
14901704,English
14809802,Hindi
14619738,Marathi
14227310,English
17020144,English
14658156,German
14478376,German
14488238,English
13841506,English
12384290,English
5937652,English
14697568,Bengali
16729302,Punjabi
14596706,English
15000226,English
15066166,English
15446344,English
17396468,English
16246472,Kannada
10732616,English
11651514,Kannada
15219890,English
16365780,English
12585284,English
14564824,German
13842244,English
15456758,German
15432416,English
13986872,Italian
14734322,English
14467662,English
14327184,English
15526690,Italian
13060754,English
15891890,Telugu
14412578,Finnish
14679958,Italian
13584524,Turkish
14169632,Bhojpuri
14142214,English
15671654,Oriya
16788530,English
14691502,English
16951632,Chinese
16386712,English
14929670,English
15428198,Spanish
14293568,Russian
14731308,English
14518710,English
13199662,English
15428642,Bhojpuri
14790666,English
14081706,English
14451318,English
15298448,English
14722864,Bengali
13866178,English
14419764,English
14311204,French
14807614,English
14751812,English
15478412,Polish
14097666,German
14138664,English
15614242,English
14081290,English
14319150,English
14085268,English
14194256,Hindi
16258970,English
13295378,English
15818890,German
13899584,German
14637558,Italian
17922190,English
14047516,English
14081754,English
13681618,Japanese
14980250,French
14876694,English
16996998,Japanese
13930592,English
13955190,Ukrainian
14925288,English
15314648,English
14599108,German
13801332,English
13078970,Chinese
12712030,English
15243652,English
13905552,Italian
11718566,Spanish
18081642,Japanese
13033712,English
14747944,Tamil
16244594,Korean
14350022,English
13873264,French
14776720,Hindi
14510884,English
15077848,French
15551686,English
14936160,German
14653664,French
13218310,Kannada
14992432,English
15263692,Chinese
12198876,English
17519452,English
15462200,Mongolian
14722462,English
13009878,Turkish
13009878,English
13413310,Hindi
14844702,English
14301904,English
15670714,Portuguese
15336506,English
13996710,Greek
13996710,French
15554614,English
16762342,English
14048886,Korean
15823654,Norwegian
11316284,French
16404444,Japanese
14702286,English
15614636,English
15809612,German
16288346,Portuguese
13056788,English
12856388,English
14747854,Tamil
15016206,German
11891636,English
13802254,English
15725316,English
14786348,English
14650128,English
15669164,French
15661270,Afrikaans
14702338,English
14812558,Spanish
12014768,English
5871388,English
15522588,Hindi
15192154,English
16369788,English
14422276,English
15043948,French
13871334,English
14326154,English
14329368,English
5154454,French
9510442,English
14063122,English
15404924,Russian
15277156,Bengali
16358688,English
15655074,English
14557280,English
14061222,English
14871996,English
14721792,English
16476118,English
13980310,English
17323882,English
13878452,German
13878452,Polish
13878452,Vietnamese
13878452,English
14049174,English
14317522,Chinese
13478514,Urdu
12730952,Spanish
14071544,English
11529700,English
13493852,English
14514142,English
14512546,German
16749182,English
14845524,German
15073372,Portuguese
14436698,French
14322918,English
13217238,Hindi
14908994,English
15332026,German
14925306,English
16351338,English
15428020,English
14706752,English
14440250,Greek
14449782,English
14716166,Greek
14779954,English
14081476,English
12606526,English
14625590,Portuguese
16306446,French
11447988,English
15138330,German
13925688,Italian
15803268,English
14496664,Russian
14496664,English
14941998,Bhojpuri
15710826,Oriya
10930010,English
16742746,English
14747934,Tamil
15590652,German
14361576,Bengali
16088510,French
14087388,English
13635630,Tamil
14096646,Portuguese
15813136,German
14302314,English
14727382,English
14088760,English
14697316,Portuguese
14404986,Slovak
12695660,English
12695660,Portuguese
12695660,Japanese
13937268,English
16156602,English
15686354,English
12690566,Hindi
15857874,English
14865966,English
13986074,English
16349366,English
13840570,English
14819826,English
13678310,Czech
13315442,English
15225944,English
12338618,English
15909130,Finnish
15576598,English
16452600,English
14325940,English
16404346,German
13623986,Portuguese
14851450,English
14851450,Portuguese
14143308,Kannada
16673744,Finnish
15127298,English
15450166,Spanish
14848702,English
14329780,English
13860008,Afrikaans
15521640,Portuguese
15012240,German
14825184,German
15021496,Spanish
14681342,English
16077772,Gujarati
12768826,Hindi
14837664,Portuguese
16270536,German
14246292,English
16607966,Portuguese
15830694,Italian
15209340,German
15441250,French
16748048,English
16348966,English
14272260,English
14227230,English
14091996,Malayalam
15108370,English
15720358,Portuguese
10344404,English
15500664,English
15815950,English
14232844,English
15778170,English
15942066,English
15360776,Marathi
14894544,English
16304720,English
13996508,English
14823126,Telugu
11534096,English
15979338,English
14818776,English
14376326,English
15686386,English
14193496,English
14193496,Turkish
13617772,English
13378294,Hindi
14041750,English
15789666,Portuguese
12072068,English
16968506,Japanese
10645874,English
13658746,English
16173608,Portuguese
14083718,Japanese
17677450,English
14056724,English
16968458,Japanese
14270784,Malay
14083972,English
11272796,Italian
11272796,English
11658138,English
13281804,Spanish
14455300,Gujarati
10763252,Japanese
10763252,English
10763252,French
10763252,Portuguese
10763252,Spanish
15192080,Spanish
15017644,English
14733742,English
14260648,German
14116870,Italian
14753852,French
13956156,German
13970294,French
14143040,Kannada
14200412,Tulu
14690768,English
14032558,Hindi
12882158,English
15341904,English
16171508,German
15387552,English
14761590,Greek
9420240,Kannada
14786346,English
4003776,Japanese
13309650,English
14232564,German
11193156,English
15275828,English
14510918,English
15033710,English
13913754,Korean
15549982,English
16437074,Finnish
14173688,English
14849502,English
15700714,Italian
16823544,Japanese
15655040,Italian
15222490,German
13993086,English
14478158,German
16030600,English
14488726,English
16970988,Japanese
16610468,German
13795936,English
13944840,English
12435512,English
13504072,English
15163756,Bengali
15298980,Italian
15127314,Japanese
15071488,German
16612278,Italian
15655350,Portuguese
13617332,Norwegian
13617332,Spanish
13617332,English
13704436,English
14829908,Portuguese
14456694,Spanish
14022506,English
11107884,French
14949402,English
13224818,English
11603802,Kannada
15359624,Filipino
16428282,English
13801426,English
16589850,English
15673222,German
15672848,Italian
15350964,English
16231870,English
15222076,Spanish
13808340,English
12176778,Portuguese
16528466,English
16174574,English
15040900,French
16344340,Spanish
15672350,English
14755032,Italian
15399312,English
15084712,English
13912448,English
16211236,English
13872354,Malayalam
13872354,Tamil
16290132,English
15473274,Russian
14426556,Kyrgyz
16912460,English
13932324,Hindi
18225802,English
3597072,English
15881308,English
15340604,English
15706538,English
16972360,Japanese
18212114,English
15801718,Japanese
13951526,English
16994036,Italian
14690770,English
15158036,Russian
15525308,Spanish
12349908,English
16371950,French
15746170,English
15806744,English
14746162,English
17031240,English
12892444,English
5812662,English
16411152,Spanish
13070608,English
14261494,English
16184812,Marathi
15801448,English
13964254,English
15277180,English
16994156,Portuguese
14057956,Portuguese
14684708,Bengali
17493278,English
14734140,English
15655106,English
16280628,None
14302268,Spanish
14182624,English
16385718,German
15057346,English
15684168,French
15672946,English
16403788,English
15816642,English
14390268,Mandarin
12665870,English
17524796,English
13622314,English
14820408,Spanish
13097954,English
6095026,English
18244494,English
13600126,Kannada
15183970,English
13735232,English
13680872,Spanish
17717612,Portuguese
15417944,English
15254804,English
13906144,English
15197322,Spanish
16152078,English
14571460,Marathi
15673002,English
13944362,Spanish
16153072,Yoruba
14945530,French
14166336,English
15673042,English
13929732,English
14853030,German
14560566,Tamil
15452968,English
15752550,German
14563002,English
13760912,German
14925300,English
15017662,French
13879372,German
16977660,English
15671796,Japanese
14748072,Tamil
15485206,Greek
14003860,Czech
13717992,English
17832360,Hindi
15001676,English
15029744,French
10270250,Hindi
14502342,Portuguese
15216148,German
16245176,English
16245176,Swedish
16245176,Spanish
16245176,Portuguese
15229646,English
15310954,English
12174238,English
14840974,Bengali
18232250,English
13943696,English
13893236,English
16408494,English
16711708,English
14568456,German
10759042,English
14109470,French
15471356,English
13009260,Hindi
14852738,French
15672346,English
13821226,Greek
14747012,English
16358512,English
16960452,English
14018116,English
17055678,English
13815010,English
16357352,English
16410854,English
16349444,English
14509594,English
13452718,English
15257200,English
17507308,Bengali
14207334,English
11581102,Telugu
12565720,Turkish
18077872,English
14792142,English
14933910,Portuguese
14576378,English
13906992,Swedish
16493242,English
15662648,English
14990306,English
16220266,English
14085448,German
15908906,English
16450508,English
17492122,English
16673520,English
15698986,English
14087038,German
15762412,English
14046178,German
14329240,English
15079754,English
9378070,Kannada
13783930,Greek
15190740,English
9440176,English
16392540,English
14851466,English
14901944,Russian
14306964,French
18227496,English
13582164,Telugu
16709486,Turkish
14992324,English
13814860,Greek
14329304,English
13859648,English
14567020,English
15782928,German
15834204,English
13326088,English
14509214,German
14637774,Finnish
13503504,English
15546776,English
15534694,English
14229244,Spanish
14773848,Italian
4332952,Hindi
15659884,English
16244524,Korean
15569606,Spanish
17072548,English
15321044,English
13515506,English
17544862,English
16317754,English
15672964,English
15133504,None
15809756,English
15801712,Japanese
13997900,Spanish
16151492,English
15239520,Hindi
14187014,English
14582038,English
15351976,German
13913750,Korean
16173184,English
14566964,Marathi
13973852,Japanese
14419084,German
15716904,German
16531964,English
15715142,English
16411546,Finnish
15890746,English
15662650,English
15499514,German
13877378,Spanish
14346214,Finnish
15358248,English
16610122,French
16427920,Japanese
16420762,English
15144678,English
16421312,French
15806776,French
14728120,English
16419008,Italian
5917206,English
16913250,Japanese
16913250,English
15275410,English
13879368,English
15715998,Yoruba
15445452,Japanese
14436512,German
16246152,Chinese
16246152,Japanese
15368132,Serbian
14155278,Bhojpuri
14508472,English
12207658,Bhojpuri
15347472,Malayalam
16212052,Russian
16480958,English
16124496,German
15008144,Ukrainian
15008144,Swedish
15008144,English
4546658,English
15672916,English
16223030,English
12670136,English
14690508,English
13766310,German
16077172,English
14508540,English
15777264,English
13950390,German
13938666,German
14214304,French
14412220,Turkish
15566176,English
15690732,English
11384184,English
14962180,English
13381444,English
13381444,Japanese
14803218,English
14649474,English
13308792,English
12888626,Spanish
16409068,English
13075648,Ukrainian
15161454,Italian
17507630,Bengali
15660412,Afrikaans
16676962,English
12950804,Spanish
17675224,English
16990236,Czech
13078854,Marathi
13818268,Arabic
15188028,German
12158090,English
15478116,Italian
13993542,English
15294474,French
14732672,Spanish
14326290,English
16733822,German
12321992,English
16914698,Spanish
16914698,English
14716276,English
15761502,Hindi
15672348,English
14246344,English
15190216,French
14823286,Bhojpuri
11973440,English
14495628,English
15778204,Oriya
15482230,German
13848352,English
10934920,French
14676754,Spanish
11866134,Spanish
16660142,English
10639194,English
17042728,English
15286140,English
13696198,Hindi
15147354,English
15842268,English
17055550,English
16153002,English
14261216,Hindi
10080926,Portuguese
16413636,Japanese
14480090,English
11444654,English
15459092,Spanish
8705266,English
14212460,French
16492890,Finnish
13767442,English
14951652,English
14883878,Portuguese
15354344,English
16344312,Italian
15133176,French
11591032,English
14420584,English
14823550,Bhojpuri
16160896,English
14238930,German
15436242,Spanish
16476388,Italian
17162400,English
14502256,English
16492774,Slovenian
11241240,Spanish
13945068,French
16529870,English
12662642,English
13129368,English
15673076,English
12880634,English
13962096,English
16142000,English
14886662,English
16428232,English
16360682,English
15028340,English
13989888,Spanish
15121776,English
13774214,English
13949688,English
13938262,Greek
13683086,English
14317134,English
14054848,Tamil
16591598,English
16385706,German
14002646,Chinese
11868148,Spanish
13805270,English
15087626,English
15680388,Kannada
13924096,Spanish
15254820,English
15254820,Bengali
13334000,Urdu
15691612,Tamil
15380340,Dari
15380340,English
15909632,Spanish
15072162,Spanish
12517604,English
14183038,Spanish
14287078,English
16407140,English
14765750,English
15415404,English
14081092,Portuguese
15944572,English
13967518,English
15321252,German
14980646,Mongolian
14933656,English
13409450,English
16729486,English
10940376,English
14986144,Arabic
16425950,Japanese
15121816,English
14591114,English
5530016,English
5530016,Chinese
16612182,English
13118130,English
8939178,English
13854954,Japanese
15163660,Chinese
15348008,French
15135140,Telugu
15404314,English
15268834,Spanish
13892606,English
14732418,English
16244954,Japanese
14925262,English
15661176,Afrikaans
15758994,German
15520758,French
12086252,Divehi
13123334,English
13545740,Chinese
14729848,Italian
14951540,English
15281558,Spanish
15028546,Chinese
16311316,English
14687414,Korean
14357788,German
14291938,Spanish
14032530,English
15177254,French
15032960,German
14698886,English
16359836,Chinese
16251920,German
15731894,French
15286800,English
15017438,Spanish
16211634,English
14452900,English
16445152,English
16995092,English
14353802,English
15302036,English
13074222,English
13074222,Nepali
16444934,Portuguese
16653458,German
15672850,Spanish
14327764,English
15847736,Kannada
15809448,French
14692266,English
16404182,Japanese
16703676,English
16419132,Arabic
15102744,English
14806534,Bengali
15297206,Malayalam
17501818,Bengali
16917692,Chinese
15722942,Oriya
16450446,English
16270154,English
16276980,English
14086142,Portuguese
14149814,English
7974044,English
18079116,Swedish
7606504,English
13913762,Korean
14675736,English
14260838,French
15130238,English
15293866,English
16268980,English
14827760,English
15674950,German
15432818,German
15690236,Bengali
13582294,Tamil
16153100,English
16496672,Hindi
13755070,Assamese
15458698,Hindi
15458698,Punjabi
14831882,English
15238886,Malayalam
13967658,German
16900890,English
15285898,English
14318928,English
13772584,French
14661380,Bengali
16527786,English
15133952,English
16077818,English
15882056,English
15491268,English
11685694,English
18253712,Galician
14954702,English
13893240,English
15793296,English
16481162,Telugu
14590646,English
12668848,English
17051104,English
15233786,Spanish
13932632,Spanish
10115874,Hindi
15815992,English
16807096,French
16174568,English
14326066,English
13613776,English
15819508,Oriya
14477502,English
15144200,English
16984006,English
16960842,Hindi
16411484,English
13493478,Portuguese
16263830,Hebrew
