imdbID,genres
11080676,Drama
14371426,Comedy
14371426,Sci-Fi
10773194,Drama
3859466,Drama
11935566,Drama
15777864,Animation
15777864,Adventure
15777864,Comedy
8737152,Biography
8737152,Drama
8737152,Music
11217036,Action
11217036,Drama
8787632,Adventure
8787632,Romance
8787632,Western
13462472,Drama
13266998,Thriller
12351994,Drama
10306450,Thriller
13983454,Comedy
13983454,Romance
14684154,Romance
12299824,Drama
12299824,Romance
15523186,Action
13137576,Drama
11698630,Comedy
11698630,Romance
11376010,Comedy
11376010,Music
11204060,Biography
11204060,Drama
10696586,Comedy
10370822,Action
10370822,Adventure
10370822,Comedy
14031338,Comedy
14031338,Drama
15094392,Music
13103340,Comedy
15766640,Romance
11053476,Crime
11053476,Horror
11053476,Thriller
14040072,Animation
14040072,Comedy
14040072,Family
14876294,Thriller
12664618,Action
12664618,Comedy
12664618,Drama
7587604,Action
7587604,Adventure
7587604,Fantasy
9098454,Drama
9098454,Family
9572006,Animation
9572006,Adventure
6703486,Action
6703486,Fantasy
6703486,Romance
13161356,Drama
15964718,Drama
13926310,Drama
13626200,Romance
14880258,Drama
14880258,Mystery
14880258,Sci-Fi
14267154,Horror
11641654,Romance
4539898,Action
4539898,Crime
4539898,Drama
6964940,Drama
6964940,Family
6964940,Sport
11123012,Horror
15214710,Comedy
15214710,Drama
15214710,Romance
14418234,Action
14418234,Thriller
10572658,Crime
10572658,Drama
10572658,Thriller
15012044,Comedy
15012044,Romance
12223548,Crime
12223548,Drama
12223548,Thriller
14629580,Comedy
14629580,Horror
14629580,Mystery
15909848,Drama
15909848,Mystery
15909848,Thriller
10088984,Drama
13932162,Animation
13932162,Adventure
13932162,Comedy
13835046,Action
13835046,Comedy
13835046,Horror
13377488,Comedy
13377488,Thriller
10364272,Romance
10364272,Sci-Fi
11612890,Horror
11612890,Thriller
15321376,Crime
15321376,Horror
15321376,Mystery
10888594,Action
10888594,Crime
10888594,Thriller
16727778,Comedy
16727778,Musical
14361314,Comedy
14361314,Drama
14361314,Romance
11833710,Western
13276160,Drama
13276160,Fantasy
5448338,Drama
5448338,Thriller
13834788,Drama
10919240,Action
10919240,Biography
10919240,Drama
11332484,Drama
14077794,Drama
10514056,Drama
11923304,Action
11923304,Crime
11923304,Drama
13606088,Comedy
13606088,Drama
13606088,Romance
8786654,Thriller
12449586,Horror
10934196,Crime
10934196,Drama
10934196,Thriller
3301314,Comedy
3301314,Drama
3301314,Mystery
11428926,Drama
11428926,Romance
15316422,Drama
15316422,Romance
14324296,Drama
13269670,Animation
13269670,Action
13269670,Fantasy
14577742,Comedy
14577742,Drama
7530340,Comedy
7530340,Drama
8422726,Drama
8422726,Romance
3580332,Action
15412176,Comedy
15412176,Drama
15412176,Fantasy
13482806,Comedy
13482806,Drama
9476430,Comedy
9476430,Horror
13605268,Drama
13605268,Romance
12661314,Comedy
12661314,Drama
15041866,Drama
12192636,Horror
12192636,Thriller
14892216,Biography
14892216,Drama
14892216,Sport
11160650,Drama
13003996,Drama
15943556,Romance
13997634,Adventure
13997634,Crime
13997634,Thriller
8415986,Crime
8415986,Drama
14140954,Action
14140954,Comedy
14140954,Crime
13659918,Comedy
13659918,Romance
14219458,Romance
13978006,Comedy
13978006,Romance
13372944,Horror
3910630,Biography
3910630,Drama
3910630,Romance
14605426,Drama
14605426,Romance
15339456,Comedy
15398166,Drama
12108622,Mystery
12108622,Sci-Fi
14315500,Comedy
14315500,Horror
14315500,Thriller
14843694,Adventure
14843694,Family
14843694,Fantasy
11646342,Comedy
11646342,Sci-Fi
10801496,Drama
10801496,Sport
10766468,Animation
10766468,Action
10766468,Comedy
10083174,Horror
10083174,Mystery
10083174,Sci-Fi
15716528,Comedy
15716528,Romance
14107554,Comedy
14107554,Drama
9844322,Adventure
9844322,Comedy
9844322,Fantasy
7682204,Action
7682204,Drama
7682204,Sci-Fi
13698928,Crime
13698928,Thriller
10313806,Horror
15397946,Family
15397946,Music
10166508,Horror
14032696,Drama
14825736,Drama
11115706,Comedy
11115706,Drama
11115706,Romance
13372884,Drama
13372884,Horror
13372884,Thriller
14043818,Comedy
14043818,Drama
10534500,Drama
13313408,Comedy
13313408,Drama
16444610,Action
16444610,Horror
10083640,Comedy
10083640,Horror
16611138,Action
16611138,Sci-Fi
14383680,Comedy
14383680,Drama
14404280,Drama
14404280,Fantasy
14404280,Mystery
13553662,Comedy
14091818,Drama
14091818,Romance
11871074,Drama
13225546,Comedy
13225546,Drama
13225546,Romance
3513522,Biography
3513522,Comedy
3513522,Drama
14549712,Drama
14549712,Romance
13846472,Drama
13470094,Action
13470094,Crime
13470094,Drama
15739902,Comedy
15739902,Romance
8702944,Drama
15887102,Thriller
10533804,Horror
10533804,Sci-Fi
12624584,Comedy
12624584,Horror
11378876,Adventure
11378876,Comedy
11378876,Fantasy
10042788,Drama
12151820,Action
12151820,Adventure
12151820,Drama
16606348,Comedy
16606348,Drama
16606348,Romance
11116374,Fantasy
11116374,Horror
11116374,Romance
11886384,Comedy
11535228,Action
11535228,Drama
11535228,Thriller
10635042,Animation
10635042,Action
10635042,Adventure
10430850,Crime
10430850,Drama
10430850,Mystery
13064272,Animation
13064272,Drama
13064272,Music
3846120,Sci-Fi
3846120,Thriller
11219254,Drama
11219254,Romance
16043930,Comedy
16043930,Drama
16043930,Mystery
14253138,Comedy
14253138,Romance
15285682,Music
11311754,Comedy
11311754,Crime
11311754,Mystery
13924672,Action
13924672,Adventure
13924672,Crime
14556184,Crime
14556184,Drama
14556184,Horror
11448076,Crime
11448076,Drama
11448076,Thriller
13737848,Comedy
13737848,Romance
4586828,Drama
14372246,Thriller
11002900,Comedy
11002900,Drama
11002900,Music
12637442,Drama
9038678,Action
9038678,Drama
12715472,Thriller
6714432,Animation
6714432,Adventure
6714432,Comedy
9257906,Fantasy
9257906,Horror
9257906,Mystery
12838276,Action
12838276,Comedy
12838276,Drama
13701962,Comedy
13701962,Drama
13701962,Romance
15241706,Action
15241706,Adventure
15241706,Horror
13598976,Drama
13598976,Mystery
13598976,Sci-Fi
8129682,Horror
8129682,Thriller
15829734,Drama
15829734,Romance
15214902,Romance
13717980,Crime
13717980,Drama
13717980,Mystery
11441458,Comedy
11441458,Crime
11441458,Drama
11155912,Drama
11155912,Thriller
8345300,Action
8345300,Drama
8345300,History
11610804,Drama
13372992,Comedy
13372992,Fantasy
13372992,Horror
7466908,Drama
12402768,Drama
10483044,Drama
9205538,Drama
9205538,Romance
9205538,Thriller
16150870,Comedy
16150870,Drama
16150870,Romance
15978102,Romance
13067004,Drama
13067004,Romance
13345816,Romance
12036270,Horror
12036270,Thriller
14303882,Biography
14303882,Drama
14303882,History
13143988,Drama
14586176,Comedy
14586176,Romance
15298578,Drama
15298578,Thriller
13846372,Comedy
13846372,Drama
16352374,Thriller
14812782,Drama
13632182,Romance
15405222,Drama
15405222,Thriller
10515864,Action
10515864,Crime
10515864,Drama
13914000,Action
13914000,Drama
13914000,Thriller
16636178,Comedy
10741542,Action
10741542,Adventure
10741542,Drama
11912010,Comedy
11912010,Romance
12269268,Romance
11392272,Horror
11392272,Thriller
14525460,Thriller
11423214,Horror
11423214,Thriller
9077876,Horror
11460512,Biography
11460512,Drama
15360916,Comedy
15360916,Drama
15360916,Romance
9526392,Biography
9526392,Drama
15289090,Comedy
15289090,Drama
15289090,Romance
14895216,Horror
14895216,Mystery
14895216,Thriller
14477372,Drama
14477372,Romance
11270054,Adventure
11270054,Thriller
14534992,Animation
14534992,Family
15403980,Drama
15403980,Romance
15565510,Romance
14927730,Drama
14927730,Mystery
14927730,Thriller
16421260,Comedy
11604676,Thriller
13206926,Crime
13206926,Drama
13912632,Action
13912632,Thriller
13017204,Action
13017204,Comedy
13017204,Mystery
10773626,Drama
11906086,Drama
11906086,Mystery
11906086,Thriller
11640536,Comedy
11640536,Drama
13846546,Drama
10311018,Drama
13686748,Horror
8400856,Comedy
8400856,Drama
8957414,Drama
8957414,Romance
14490546,Drama
15186426,Comedy
5693182,Biography
5693182,Drama
5693182,Music
9569610,Biography
9569610,Comedy
9569610,Drama
7851428,Drama
7851428,History
7851428,Sci-Fi
14428606,Drama
14428606,Romance
13887128,Drama
7904172,Drama
11093266,Drama
13387604,Animation
13387604,Comedy
13387604,Family
6540706,Romance
13820428,Action
13820428,Adventure
13820428,Drama
10545704,Drama
13445076,Action
13445076,Drama
13445076,War
13562940,Action
13562940,Thriller
16275882,Romance
10342914,Horror
10342914,Thriller
15185904,Crime
15185904,Drama
11591306,Horror
11591306,Mystery
11591306,Thriller
14319068,Action
14319068,Crime
14319068,Drama
13528562,Biography
13528562,Drama
12059016,Comedy
12059016,Horror
12059016,Thriller
3910154,Drama
10622972,Drama
15112934,Comedy
15112934,Drama
15112934,Romance
11771704,Drama
14932820,Comedy
14932820,Romance
13113298,Action
13113298,Sci-Fi
11902024,Drama
11902024,Romance
15508150,Drama
15508150,Romance
16047670,Romance
15226096,Comedy
15226096,Drama
15226096,Family
15006372,Romance
13891338,Comedy
13891338,Family
13891338,Romance
14416016,Comedy
14442328,Action
14442328,Adventure
14442328,Sci-Fi
12032938,Action
12032938,Thriller
8192134,Horror
8192134,Thriller
13142240,Comedy
13142240,Drama
13142240,Romance
12890988,Drama
15187842,Comedy
15187842,Romance
13055752,Comedy
13055752,Romance
15209000,Comedy
15209000,Mystery
15209000,Romance
15800558,Comedy
15800558,Drama
11261830,Horror
11261830,Thriller
9864800,Horror
9864800,Thriller
16124786,Drama
11306926,Action
11306926,Comedy
13942226,Biography
13942226,Drama
326716,Comedy
326716,Drama
14355860,Crime
14355860,Drama
14355860,Thriller
7868082,Drama
7868082,History
7868082,Romance
13842628,Romance
14776918,Drama
13656980,Drama
7539904,Comedy
7539904,Romance
12412166,Horror
6439792,Crime
6439792,Drama
6439792,Thriller
15079124,Drama
9614452,Biography
9614452,Crime
9614452,Drama
16057434,Romance
13588156,Drama
10370042,Fantasy
10370042,Mystery
10370042,Sci-Fi
13866142,Drama
13866142,Music
13866142,Romance
14354100,Biography
14354100,Drama
14354100,Sport
10539172,Horror
14606600,Drama
14606600,Romance
14061328,Horror
12057168,Drama
12057168,Fantasy
12057168,Horror
7798990,Drama
7798990,Horror
13821562,Comedy
13821562,Drama
13956614,Thriller
11611486,Drama
13285394,Drama
13256256,Crime
13256256,Drama
14965934,Action
14965934,Drama
11045422,Action
11045422,Drama
11045422,Sport
13033790,Thriller
8674464,Action
11795652,Drama
4546694,Comedy
4546694,Horror
13972476,Comedy
13972476,Romance
11873754,Drama
13304948,Horror
10126040,Comedy
10126040,Drama
13153754,Drama
9728962,Horror
9728962,Thriller
14005318,Thriller
9178190,Drama
11581174,Action
11581174,Drama
14444018,Romance
13107582,Drama
13107582,Thriller
14059620,Action
14059620,Horror
14059620,Sci-Fi
10310074,Drama
13282344,Drama
9265556,Comedy
9265556,Sci-Fi
14035108,Drama
14494586,Comedy
14494586,Drama
11188010,Drama
11207240,Animation
11207240,Adventure
11207240,Comedy
12719846,Drama
4181232,Action
4181232,Crime
4181232,Drama
11636880,Action
11636880,Thriller
14971182,Drama
14971182,Mystery
14971182,Thriller
13932304,Drama
13932304,Thriller
9685342,Action
9685342,Adventure
9685342,Fantasy
14941222,Action
12969826,Comedy
12969826,Family
12969826,Music
10804210,Horror
10804210,Thriller
9595360,Comedy
12443220,Comedy
9670414,Crime
9670414,Drama
11833670,Western
14369304,Drama
9497404,Drama
13502736,Comedy
13502736,Drama
14837960,Animation
14837960,Action
14837960,Adventure
13194654,Crime
3097396,Horror
3097396,Thriller
13164942,Comedy
13164942,Drama
13164942,Romance
12091980,Comedy
12091980,Drama
12091980,Romance
15017552,Comedy
15017552,Drama
15017552,Family
14864222,Drama
14864222,Thriller
10375916,Action
10375916,Drama
10375916,Thriller
10192704,Drama
10192704,Mystery
10192704,Thriller
10002230,Animation
10002230,Family
13303456,Comedy
13303456,Romance
10862050,Horror
10862050,Thriller
11783988,Drama
12503602,Drama
12503602,Horror
14507448,Drama
12496582,Horror
12496582,Thriller
14236064,Drama
14236064,Romance
11246434,Action
11246434,Drama
11246434,Sci-Fi
818543,Action
818543,Adventure
818543,Drama
13648184,Drama
5806814,Animation
11348956,Comedy
11348956,Romance
15209944,Comedy
15209944,Drama
15209944,Romance
15348352,Drama
15387268,Comedy
15387268,Drama
16316040,Comedy
9860858,Drama
4600982,Crime
4600982,Drama
4600982,Thriller
6173712,Drama
6173712,Horror
6173712,Thriller
15456878,Drama
15456878,Fantasy
15456878,Romance
15684426,Horror
15204288,Comedy
15204288,Drama
15010436,Music
2717870,Action
2717870,Adventure
2717870,Comedy
15119486,Drama
11907624,Family
15245738,Drama
15245738,Romance
11967484,Drama
14973630,Action
14973630,Horror
15442580,Drama
11027836,Drama
13989310,Thriller
15174116,Horror
14913290,Mystery
16343836,Romance
15739916,Thriller
9735790,Comedy
10537660,Comedy
10537660,Crime
10537660,Mystery
14516188,Action
14516188,Adventure
14516188,Sci-Fi
14775666,Drama
8955940,Action
8955940,Sci-Fi
8955940,Thriller
10832720,Horror
14157114,Drama
14157114,Thriller
11899882,Crime
11899882,Drama
11041106,Drama
15235708,Romance
11505680,Horror
11505680,Western
13551614,Thriller
11905930,Comedy
11905930,Drama
14924952,Comedy
14924952,Romance
14418138,Romance
14418138,Thriller
12058582,Horror
14134070,Action
14134070,Sci-Fi
14723224,Crime
14723224,Drama
14723224,History
16088340,Drama
13464350,Family
13464350,Fantasy
9471828,Drama
13964404,Horror
13964404,Thriller
11236228,Comedy
11236228,Drama
6032692,Drama
6032692,Sport
2488666,Horror
2488666,Thriller
14961110,Animation
14961110,Horror
9126944,Crime
9126944,Sci-Fi
9126944,Thriller
6820128,Comedy
6820128,Romance
12951846,Action
12951846,Fantasy
12951846,Horror
11105376,Drama
11105376,Horror
11105376,Mystery
13032716,Comedy
13032716,Drama
10196620,Horror
10196620,Mystery
10152736,Biography
10152736,Drama
13943040,Thriller
13671922,Drama
13671922,Romance
15010814,Thriller
10984306,Drama
14577172,Western
8042312,Action
8042312,Crime
8042312,Drama
15472390,Drama
14412034,Drama
14412034,Mystery
14412034,Thriller
11162490,Drama
11162490,History
11162490,Thriller
9075038,Biography
9075038,Drama
11378426,Drama
11378426,Horror
11378426,Mystery
10287908,Drama
10287908,Romance
11777510,Comedy
15196292,Drama
15196292,Romance
14987308,Drama
14987308,Horror
14987308,Thriller
15943414,Romance
9690790,Thriller
14682578,Drama
13846542,Comedy
13846542,Romance
15826210,Drama
14288012,Thriller
11057572,Drama
14028890,Drama
14773990,Mystery
6384920,Action
6384920,Drama
6384920,Sport
10405022,Crime
10405022,Music
10405022,Romance
13074150,Thriller
15741196,Action
15741196,Crime
10247678,Mystery
10247678,Sci-Fi
10247678,Thriller
15340570,Comedy
11741044,Drama
13651858,Crime
13651858,Drama
13651858,Thriller
11363540,Comedy
11363540,Drama
15033924,Horror
15033924,Sci-Fi
15033924,Thriller
11947216,Drama
11947216,Romance
11947216,Sport
7265490,Drama
15620158,Drama
15721028,Romance
6344584,Comedy
6344584,Family
14775496,Drama
12064810,Action
12064810,Thriller
16282866,Comedy
16282866,Romance
6851410,Biography
6851410,Crime
6851410,Drama
13691036,Comedy
8710116,Crime
8710116,Thriller
15053428,Animation
15053428,Family
15053428,Musical
11310670,Drama
11310670,Thriller
12567442,Comedy
12567442,Romance
8783130,Drama
8783130,Romance
16750728,Mystery
16750728,Thriller
12496552,Comedy
12496552,Horror
11299422,Comedy
11299422,Horror
15863594,Comedy
15863594,Romance
13145186,Drama
13145186,Sport
13321730,Comedy
13321730,Drama
2241557,Comedy
2241557,Drama
14200814,Romance
11778144,Action
11778144,Thriller
8396480,Drama
8396480,Family
3717822,Comedy
11832624,Comedy
13742892,Drama
13742892,Thriller
10605812,Crime
10605812,Drama
10605812,Thriller
14788018,Comedy
14788018,Horror
14315566,Action
14315566,Crime
14315566,Sport
8302382,Action
8302382,Crime
8302382,Thriller
15450798,Comedy
13648224,Drama
13648224,Horror
10528948,Comedy
14182228,Comedy
1998389,Crime
1998389,Drama
1998389,Thriller
13012364,Comedy
13012364,Romance
15758400,Romance
11333938,Comedy
11333938,Romance
11725680,Drama
11725680,Romance
11295974,Drama
13430932,Horror
13430932,Mystery
16047114,Romance
15167316,Drama
15262632,Thriller
12887178,Comedy
12887178,Romance
11450972,Drama
14453030,Drama
14453030,Thriller
15173948,Comedy
15173948,Family
13893668,Romance
16162722,Drama
11778102,Action
11778102,Drama
11778102,Sci-Fi
15800254,Comedy
8946942,Biography
8946942,Comedy
8946942,Drama
15739494,Drama
15739494,Romance
8631432,Action
8631432,Adventure
8631432,Fantasy
11242718,Action
11242718,Crime
11242718,Thriller
8551680,Drama
7383926,Thriller
9009826,Action
9009826,Adventure
9009826,Comedy
12810612,Comedy
12810612,Crime
12810612,Horror
11384400,Drama
3548874,Drama
11436498,Comedy
11436498,Horror
11436498,Thriller
12319706,Romance
15857304,Animation
15857304,Comedy
15857304,Family
7174134,Thriller
7094488,Comedy
7094488,Crime
7094488,Drama
13679164,Music
12738164,Comedy
10483386,Action
10483386,Crime
6484398,Drama
11246284,Comedy
8657700,Drama
8657700,Thriller
12077970,Drama
15847872,Action
15847872,Adventure
15847872,Biography
13289298,Horror
13289298,Thriller
15943510,Romance
15767726,Action
13779412,Drama
13779412,Romance
12494638,Drama
12839622,Comedy
12013758,Drama
12013758,Romance
12013758,Sport
13430782,Comedy
14012034,Drama
14012034,Romance
11897340,Thriller
10737358,Mystery
10737358,Sci-Fi
10737358,Thriller
12752246,Crime
12752246,Horror
12752246,Mystery
4135418,Drama
11563364,Drama
11563364,Mystery
11563364,Sci-Fi
14444182,Comedy
14444182,Family
12204492,Drama
12444454,Drama
12862516,Drama
14050808,Comedy
14050808,Drama
13288678,Animation
13288678,Action
13288678,Drama
12744120,Drama
9786896,Sci-Fi
9786896,Thriller
13882736,Action
13882736,Comedy
8489384,Action
8489384,Adventure
8489384,Comedy
5738280,Action
15489206,Biography
14169248,Biography
14169248,Drama
14169248,History
15420960,Drama
15420960,Romance
10919362,Comedy
10919362,Drama
10919362,Romance
11941700,Drama
16150878,Romance
7235666,Crime
11213372,Comedy
11213372,Drama
13021830,Thriller
15295912,Action
9562564,Comedy
9562564,Drama
15715122,Drama
15715122,Horror
5886520,Thriller
10951972,Drama
16420402,Thriller
14807078,Romance
15576986,Animation
15576986,Family
10196108,Drama
13492256,Comedy
13212978,Crime
6736300,Action
6736300,Drama
10801400,Action
10072662,Comedy
10072662,Drama
10072662,Romance
14915608,Adventure
14915608,Family
14915608,Sci-Fi
14489062,Comedy
14489062,Romance
11217094,Adventure
8356684,Comedy
8356684,Romance
13606158,Adventure
13606158,Comedy
13606158,Family
14321910,Drama
